name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
The Body Shop,The Body Shop - Bedok Mall,"['Wellness', 'Health & Wellness', 'Health & Beauty', 'Mart']",1.3244928930311852,103.9297719,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWJ2V2NLDHC2/hero/8375863b39f849cd9e0c59880b29dea4_1598257290684327582.jpeg,5.0,"[1.3244928930311852, 103.9297719]",3,11
Chanterelle Cafe,Chanterelle Cafe - Siglap V,"['Bakery & Cake', 'Beverages', 'Breakfast & Brunch', 'Coffee & Tea']",1.3128471,103.9237886,"{'open': True, 'displayedHours': '08:30-19:30', 'sun': '08:30-19:30', 'mon': '09:00-18:30', 'tue': '09:00-18:33', 'wed': '09:00-18:30', 'thu': '09:00-18:30', 'fri': '08:30-19:30', 'sat': '08:30-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TWVP5TEUDDTJ/hero/1c2ca72d63ad45d4bd3aa8e67ce0e02e_1621407706323974537.jpeg,0.0,"[1.3128471, 103.9237886]",3,11
Dk Western,Dk Western - Chai Chee Avenue,"['Western', 'Pasta', 'Noodles']",1.3258153818300529,103.92691334214152,"{'open': True, 'displayedHours': '12:00-22:30', 'sun': '12:00-22:30', 'mon': '12:00-22:30', 'tue': '12:00-22:30', 'wed': '12:00-22:30', 'thu': '12:00-22:30', 'fri': '12:00-22:30', 'sat': '12:00-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10266/hero/75r-24bits-100kb-b1b6f66eaeebc462291f25e5f92c5aeef2e888b7933dba400ab67481948867b7-e056f4b4ae6c435eaaa9bea7a5d40ef1_1564026376487580777.jpeg,4.2,"[1.3258153818300529, 103.92691334214152]",3,11
Sanook Kitchen,Sanook Kitchen - Bedok Mall,"['Thai', 'Halal']",1.3246625,103.92974996,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBVVTUYERE1UE/hero/617ac5b5be01481aa05c09560bb28675_1601440478510264788.jpeg,4.2,"[1.3246625, 103.92974996]",3,11
Mix & Match Malls (Food) - Bedok,Mix & Match Malls (Food) - Bedok,"['Wings', 'Thai', 'Pho', 'Japanese']",1.3246712205896929,103.92981052855578,"{'open': True, 'displayedHours': '10:30-21:45', 'sun': '10:30-21:30', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:45', 'sat': '10:30-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DHLRBYKBVVLJ/hero/6c7338957a89432ba834dd301f20f64e_1606750898201175955.jpeg,4.2,"[1.3246712205896929, 103.92981052855578]",3,11
Itacho Sushi,Itacho Sushi - Bedok Mall,"['Japanese', 'Sushi', 'Seafood', 'Snack']",1.3247837571428571,103.929787,"{'open': True, 'displayedHours': '11:00-21:45', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:45', 'sat': '11:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08383/hero/Itacho_Sushi_City_Square_Mall_Hero_960X540.jpg,4.4,"[1.3247837571428571, 103.929787]",3,11
Encik Tan,Encik Tan - Bedok Mall [Islandwide Delivery],"['Local', 'Asian', 'Noodles', 'Halal']",1.3248534612280631,103.9298258,"{'open': True, 'displayedHours': '10:00-20:00', 'sun': '10:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWNPTVUBCUVE/hero/8294150e97fe4035a944ac226202848f_1591935626216311889.jpeg,4.2,"[1.3248534612280631, 103.9298258]",3,11
Joohz Press,Joohz Press - Bedok Interchange Hawker Centre [Stall 01],"['Same Prices In-Store', 'Juice', 'Beverages']",1.3244948,103.9306396,"{'open': True, 'displayedHours': '11:30-20:30', 'sun': '11:30-20:30', 'mon': 'Closed', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:30-20:30', 'sat': '11:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYT3AJMKAXTXNN/hero/75r-24bits-100kb-31bd37a449200a4e1a6fb049aa8696cad0d906663b877238c2095eed2c5842c2-82622bd3c7384099b6a6eb1f106c8b89_1564473096634425081.jpeg,4.7,"[1.3244948, 103.9306396]",3,11
Day Night Herbal Soup,Day Night Herbal Soup - Bedok Interchange Hawker Centre [Stall 21],"['Chinese', 'Local']",1.3246775,103.9305338078215,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE3JTDJEFBBDA/hero/8767d36d26434126a336a578aa76f088_1589944071994963970.jpg,4.1,"[1.3246775, 103.9305338078215]",3,11
Pin Xiang Chicken Rice,Pin Xiang Chicken Rice - Bedok Interchange Hawker Centre [Stall 03],"['Local', 'Convenience', 'Chinese']",1.3247211664713747,103.93065603882542,"{'open': True, 'displayedHours': '09:30-20:30', 'sun': '09:30-20:30', 'mon': '09:30-20:30', 'tue': '09:30-20:30', 'wed': '09:30-20:30', 'thu': '09:30-20:30', 'fri': '09:30-20:30', 'sat': '09:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD1G2UHA3TYN2/hero/14bf38b4ab2e4e48bd56f145afe47d1b_1587736230396565824.jpg,4.2,"[1.3247211664713747, 103.93065603882542]",3,11
Zheng Zong Chuan Wei Ma La Hot Pot,Zheng Zong Chuan Wei Ma La Hot Pot - Bedok Interchange Hawker Centre [Stall 48],['Chinese'],1.3247555135947806,103.93074250456355,"{'open': True, 'displayedHours': '10:00-21:45', 'sun': '10:00-21:45', 'mon': '10:00-21:45', 'tue': '10:00-21:45', 'wed': '10:00-21:45', 'thu': '10:00-21:45', 'fri': '10:00-21:45', 'sat': '10:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY2BABL3RP33JX/hero/e98eae0ae862459a8ae4080e29a222e6_1593656445888318745.jpeg,4.0,"[1.3247555135947806, 103.93074250456355]",3,11
Moon Rabbit,Moon Rabbit - Bedok Town Square,"['Healthy', 'Halal']",1.3253405,103.930177825,"{'open': True, 'displayedHours': '10:30-21:00', 'sun': '10:30-21:00', 'mon': '10:30-21:00', 'tue': '10:30-21:00', 'wed': '10:30-21:00', 'thu': '10:30-21:00', 'fri': '10:30-21:00', 'sat': '10:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZC2C761VAC2EX/hero/9694306b4ae34d43a7e9e5db3a9f42f0_1586017960212572803.jpeg,3.9,"[1.3253405, 103.930177825]",3,11
Maki-San,Maki-San - Bedok Square,"['Japanese', 'Sushi', 'Halal', 'Healthy']",1.32551371759279,103.93020879021186,"{'open': True, 'displayedHours': '10:30-21:00', 'sun': '10:30-21:00', 'mon': '10:30-21:00', 'tue': '10:30-21:00', 'wed': '10:30-21:00', 'thu': '10:30-21:00', 'fri': '10:30-21:00', 'sat': '10:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUGTK2FVPWAV2/hero/37182ffc386246448d5dbbde9a4881eb_1605060831101335115.jpeg,4.5,"[1.32551371759279, 103.93020879021186]",3,11
Fatty Bom Bom,Fatty Bom Bom - 209 New Upper Changi Road,"['Western', 'Halal', 'Pasta', 'Burger', 'Asian']",1.3247543966616888,103.93147197167332,"{'open': True, 'displayedHours': '11:30-22:00', 'sun': '11:30-22:00', 'mon': '11:30-22:00', 'tue': '11:30-22:00', 'wed': '11:30-22:00', 'thu': '11:30-22:00', 'fri': '11:30-22:00', 'sat': '11:30-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DHGK4CTA3ZSA/hero/b74e2276558a4c1a8f483d853111376a_1606785064567284359.jpeg,5.0,"[1.3247543966616888, 103.93147197167332]",3,11
Fish & Co.,Fish & Co. - Bedok North Street 1,"['Western', 'Fish & Chips', 'Fish', 'Kids Friendly', 'Halal Food']",1.3257491,103.93011295246326,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLXBEUKTT4VGX/hero/574fcdfd3c784d1c933010304636d8c4_1595932010563381034.jpeg,4.4,"[1.3257491, 103.93011295246326]",3,11
Hawa Restaurant,Hawa Restaurant - Chai Chee Drive,"['Seafood', 'Chinese', 'Chicken', 'Thai', 'Islandwide Delivery']",1.3267459,103.9190072,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07513/hero/68595819fa2548a6a11ac964e9fb0244_1561602858675082738.jpeg,4.4,"[1.3267459, 103.9190072]",3,11
Ayam Penyet President,Ayam Penyet President - Djitsun Mall Bedok,"['Indonesian', 'Chicken', 'Local']",1.3260928871783215,103.9296927,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:00', 'mon': '11:30-21:00', 'tue': '11:30-21:00', 'wed': '11:30-21:00', 'thu': '11:30-21:00', 'fri': '11:30-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EWT2KCAKA2R6/hero/d183d2eadf6245238a46575c44d4843e_1609389322780940215.jpeg,4.3,"[1.3260928871783215, 103.9296927]",3,11
A1 Indian Grocery and Alcohol,A1 Indian Grocery and Alcohol - Chai Chee Drive [Islandwide Delivery],"['Mart', 'Alcohol', 'Fruits & Vegetables']",1.3268505836330142,103.9189211,"{'open': True, 'displayedHours': '10:30-22:30', 'sun': '10:31-22:30', 'mon': '09:30-22:30', 'tue': '10:00-22:30', 'wed': '10:30-22:30', 'thu': '09:00-22:30', 'fri': '09:00-22:30', 'sat': '10:30-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BFTFCDNF3JAJ/hero/56b4a4ea6c2d490fafe7f749c61f8bd8_1611539498254532519.jpg,4.3,"[1.3268505836330142, 103.9189211]",3,11
Just Acia,Just Acia - Bedok Point,"['Asian', 'Japanese', 'Kids Friendly']",1.3246541,103.9324328,"{'open': True, 'displayedHours': '10:00-21:00', 'sun': '10:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMWFCAWVBBHCN/hero/351ae11f395d417a9acd89e8c5c091a8_1562125758030815447.jpeg,4.5,"[1.3246541, 103.9324328]",3,11
Johnson Duck,Johnson Duck - Bedok North Street 1,"['Local', 'Asian']",1.3259268,103.9308081,"{'open': True, 'displayedHours': '09:30-20:00', 'sun': '09:30-20:00', 'mon': '09:30-20:00', 'tue': '09:30-20:00', 'wed': '09:30-20:00', 'thu': '09:30-20:00', 'fri': '09:30-20:00', 'sat': '09:30-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYU2BGEXANKZVX/hero/1e4fe90f0a104ab3a49fbac33a8782f1_1564560310989337877.jpeg,3.7,"[1.3259268, 103.9308081]",3,11
Fragrance,Fragrance - New Upper Changi Road,"['Mart', 'Snacks', 'Local']",1.3256202,103.9313675,"{'open': True, 'displayedHours': '09:30-21:00', 'sun': '09:30-21:00', 'mon': '09:30-21:00', 'tue': '09:30-21:00', 'wed': '09:30-21:00', 'thu': '09:30-21:00', 'fri': '09:30-21:00', 'sat': '09:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10299/hero/Fragrance_Biz.PNG,4.6,"[1.3256202, 103.9313675]",3,11
iTEA,iTEA - Bedok North Street 1,"['Bubble Tea', 'Beverages', 'Dessert', 'Tea']",1.3258978910756538,103.9311717,"{'open': True, 'displayedHours': '10:00-21:00', 'sun': '10:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLJWGKAA8KEAN/hero/ae5726a15acb46e2aa1947e4a2a74f13_1592877068360420681.jpeg,4.5,"[1.3258978910756538, 103.9311717]",3,11
Padi Emas Seafood BBQ,Padi Emas Seafood BBQ -  Bizhub28,"['Asian', 'Local', 'Seafood']",1.3274279,103.9185214,"{'open': True, 'displayedHours': '12:00-22:00', 'sun': '12:00-22:00', 'mon': '12:00-22:00', 'tue': '12:00-22:00', 'wed': '12:00-22:00', 'thu': '12:00-22:00', 'fri': '12:00-22:00', 'sat': '12:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLHDBE3VP2ZFA/hero/7e21a0626a004c38ae644eb7ff690220_1594719408815491389.jpeg,4.3,"[1.3274279, 103.9185214]",3,11
Sarawak Delights,Sarawak Delights - Bedok North Street 1,"['Malaysian', 'Noodles', 'Asian', 'Local']",1.32674,103.9302371504445,"{'open': True, 'displayedHours': '08:16-18:40', 'sun': '08:00-18:45', 'mon': 'Closed', 'tue': '08:00-19:00', 'wed': '08:00-19:00', 'thu': '07:40-19:00', 'fri': '08:00-18:45', 'sat': '08:16-18:40'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11797/hero/upload-photo-Hero_Photo_86726f596fe14973b720f1ca38e63c47_1554352101939785138.png,4.6,"[1.32674, 103.9302371504445]",3,11
Face Ban Mian,Face Ban Mian - New Upper Changi Road,"['Noodles', 'Local', 'Chinese']",1.3256599650652778,103.9322258,"{'open': True, 'displayedHours': '09:30-21:00', 'sun': '09:30-21:00', 'mon': '09:30-21:00', 'tue': '09:30-21:00', 'wed': '09:30-21:00', 'thu': '09:30-21:00', 'fri': '09:30-21:00', 'sat': '09:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ABG7CVR7KXCJ/hero/f72a8bf663494bfd867116849ead6424_1600139241732638527.jpeg,3.7,"[1.3256599650652778, 103.9322258]",3,11
Sushi Express,Sushi Express - Heartbeat@Bedok,"['Japanese', 'Sushi', 'Asian', 'Healthy']",1.3264117,103.93151125821105,"{'open': True, 'displayedHours': '11:30-20:30', 'sun': '11:30-20:30', 'mon': '11:30-20:30', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:30-20:30', 'sat': '11:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLXGEMHA7WUEE/hero/e8c387dd4dbd4cdba6bdb47acff2af66_1572187206273893685.png,4.4,"[1.3264117, 103.93151125821105]",3,11
Wang Nasi Lemak Kukus,Wang Nasi Lemak Kukus - Heartbeat@Bedok,"['Halal', 'Indonesian', 'Local']",1.32696901850953,103.93171082355316,"{'open': True, 'displayedHours': '08:50-19:00', 'sun': '09:00-19:00', 'mon': '09:00-19:00', 'tue': '09:00-19:00', 'wed': '08:50-19:00', 'thu': '09:00-19:00', 'fri': '09:00-19:00', 'sat': '08:50-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MERYVJLTD1CA/hero/38b3e9cd3bc64044a24cd7a1d79d294c_1616486214253848868.jpeg,3.7,"[1.32696901850953, 103.93171082355316]",3,11
Fish & Chicks,Fish & Chicks - Bedok North Avenue 2,['Western'],1.328123,103.930324,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LHLEVCRX6BME/hero/316909f0bfbd424bb7e3fb5a6765ce11_1614754457707028507.jpeg,3.8,"[1.328123, 103.930324]",3,11
Shi Li Xiang Korean Food,Shi Li Xiang Korean Food - Bedok North Street 1,"['Beef', 'Seafood', 'Korean']",1.32671875,103.93361599518248,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3FDCCBTKEYGA/hero/cf5a03f9c2e34c719cf396eeb704ce49_1573806016550865918.jpeg,4.4,"[1.32671875, 103.93361599518248]",3,11
Bedok North Street 1 Foodloft,Bedok North Street 1 Foodloft - Mix & Match,"['Local', 'Western']",1.3269089,103.9334363,"{'open': True, 'displayedHours': '08:00-21:00', 'sun': '08:00-21:00', 'mon': '08:00-21:00', 'tue': '08:00-21:00', 'wed': '08:00-21:00', 'thu': '08:00-21:00', 'fri': '08:00-21:00', 'sat': '08:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EVEJWFR3JTFA/hero/61cb89dd3e2b4d5e80fd6c3d1f9cb22b_1609222935144770458.jpeg,5.0,"[1.3269089, 103.9334363]",3,11
Quan Tai Seafood,Quan Tai Seafood - Bedok North Ave 2,"['Asian', 'Noodles', 'Chinese', 'Chicken', 'Islandwide Delivery']",1.3287884824732996,103.9310494,"{'open': True, 'displayedHours': '11:15-14:30 16:30-23:00', 'sun': '11:15-14:30 16:30-23:00', 'mon': '11:15-14:30 16:30-23:00', 'tue': '11:15-14:30 16:30-23:00', 'wed': '11:15-14:30 16:30-23:00', 'thu': '11:15-14:30 16:30-23:00', 'fri': '11:15-14:30 16:30-23:00', 'sat': '11:15-14:30 16:30-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10318/hero/75r-24bits-100kb-d7a10ba04c959076a63f5cb5a3368e3f33ab24d7a36323788af234395b698240-fd24fb49686a435ebb4ea07b080e19c7_1564476448740772586.jpeg,4.4,"[1.3287884824732996, 103.9310494]",3,11
Han's,Han's - Bedok Community Centre,"['Western', 'Fusion', 'Local']",1.324513911812275,103.93636838651452,"{'open': True, 'displayedHours': '00:00-00:25 07:30-23:59', 'sun': '00:00-00:25 07:30-23:59', 'mon': '00:00-00:25 07:30-23:59', 'tue': '00:00-00:25 07:30-23:59', 'wed': '00:00-00:25 07:30-23:59', 'thu': '00:00-00:25 07:30-23:59', 'fri': '00:00-00:25 07:30-23:59', 'sat': '00:00-00:25 07:30-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDFTY5ET6M3J2/hero/b91a59dcb0224c54a6ff641deb03c7e9_1591685286830742986.jpeg,4.4,"[1.324513911812275, 103.93636838651452]",3,11
Man Tang Hong Desserts,Man Tang Hong Desserts - Bedok Town Centre,['Dessert'],1.327329,103.934441,"{'open': True, 'displayedHours': '17:00-23:00', 'sun': '17:00-23:00', 'mon': 'Closed', 'tue': '17:00-23:00', 'wed': '17:00-23:00', 'thu': '17:00-23:00', 'fri': '17:00-23:00', 'sat': '17:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXVXAHTF3FFE/hero/4ea4a78cee9148c8b54d28148bc31bae_1621941900603540746.png,4.5,"[1.327329, 103.934441]",3,11
