name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Canadian Pizza,Canadian Pizza - Teck Ghee Court,['Pizza'],1.3650158,103.84895855,"{'open': True, 'displayedHours': '10:30-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:30-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EHT3XKUF4VA6/hero/12bb12c168f7451fa853df394c1fdce2_1608857627579751179.png,4.0,"[1.3650158, 103.84895855]",5,8
S.K. Minimart,S.K. Minimart - Mayflower Shopping & Food Centre,"['Alcohol', 'Beverages', 'Groceries', 'Snack', 'Mart']",1.3752122844202432,103.83923009319408,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NJC7CCR4AUEE/hero/b51e6698218c4566939dc3a1673870e9_1618817442821423779.jpg,4.4,"[1.3752122844202432, 103.83923009319408]",5,8
Qile Boneless Chicken Rice,Qile Boneless Chicken Rice - Big Mac Centre,"['Local', 'Asian']",1.3692259736004528,103.8473705,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJBJAJFJJ3JEE/hero/b549f0808fc444849e0f4055f5e0da3d_1590650156169097620.jpeg,4.1,"[1.3692259736004528, 103.8473705]",5,8
Pepper Lunch,Pepper Lunch - Ang Mo Kio Ave 3,"['Japanese', 'Steak', 'Pasta', 'Halal']",1.3692015,103.8478312,"{'open': True, 'displayedHours': '10:15-21:25', 'sun': '10:15-21:25', 'mon': '10:15-21:25', 'tue': '10:15-21:25', 'wed': '10:15-21:25', 'thu': '10:15-21:25', 'fri': '10:15-21:25', 'sat': '10:15-21:25'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNELPBYTXX2LN/hero/bf371e3343d84e859284e1e72389a52c_1606124770923898384.jpeg,4.5,"[1.3692015, 103.8478312]",5,8
Boost Juice Bars,Boost Juice Bars - Amk Hub,"['Beverages', 'Healthy']",1.3692578232299295,103.84813512053744,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNGPAJGLUMCE6/hero/8070faef1bd34233a1016207c7c15b79_1587632131197134140.jpeg,4.6,"[1.3692578232299295, 103.84813512053744]",5,8
Fragrance,Fragrance - AMK Hub #B2-20,"['Mart', 'Local', 'Snacks']",1.3692450765247912,103.84867732491573,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10281/hero/Fragrance_Biz.PNG,4.5,"[1.3692450765247912, 103.84867732491573]",5,8
Shuang Y Y Hot Pot,Shuang Y Y Hot Pot - Ang Mo Kio Central,"['Asian', 'Chinese']",1.371239,103.84795063562804,"{'open': True, 'displayedHours': '11:00-23:59', 'sun': '11:00-23:59', 'mon': '11:00-23:59', 'tue': '11:00-23:59', 'wed': '11:00-23:59', 'thu': '11:00-23:59', 'fri': '11:00-23:59', 'sat': '11:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCDE7JZE65FTA/hero/a852f3e4d6e241d19aecc06b26ac0656_1585132616817128491.jpg,3.5,"[1.371239, 103.84795063562804]",5,8
Durianman,Durianman - HDB Toa Payoh Palm Spring,"['Dessert', 'Fruit', 'Durian', 'Mart']",1.3670781,103.8390269,"{'displayedHours': 'Closed', 'sun': '11:30-22:30', 'mon': '11:30-22:30', 'tue': '11:30-22:30', 'wed': '11:30-22:30', 'thu': '11:30-22:30', 'fri': '11:30-22:30', 'sat': '11:30-22:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTVWCMEL8AHHE/hero/99233414418c4c77a837d31ebd7ce5c8_1565148570192583646.jpeg,4.0,"[1.3670781, 103.8390269]",5,8
Koo Kee Yong Tow Foo Mee,Koo Kee Yong Tow Foo Mee - Kebun Baru Mall,"['Asian', 'Chinese', 'Noodles']",1.36732,103.83955,"{'displayedHours': 'Closed', 'sun': '09:00-20:30', 'mon': '09:00-20:30', 'tue': '09:00-20:30', 'wed': '09:00-20:30', 'thu': '09:00-20:30', 'fri': '09:00-20:30', 'sat': '09:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MZV8CGMGB2T6/hero/8a1d8251e9134935a46e8a8e60eb52d6_1617697846696079880.jpg,4.7,"[1.36732, 103.83955]",5,8
Amina Halal Fresh & Frozen,Amina Halal Fresh & Frozen - Ang Mo Kio Ave 1,"['Chicken', 'Mart', 'Fresh Produce']",1.3640899,103.8482338,"{'displayedHours': 'Closed', 'sun': '07:00-13:00', 'mon': 'Closed', 'tue': '07:00-13:00', 'wed': '07:00-13:00', 'thu': '07:00-13:00', 'fri': '07:00-13:00', 'sat': '07:00-13:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LFRXAEHA2FR6/hero/469cce02ac064c14809f890bfeea943b_1614589779972534948.jpeg,5.0,"[1.3640899, 103.8482338]",5,8
Mandarin Hainan Chicken Rice,Mandarin Hainan Chicken Rice - Ang Mo Kio Ave 4,"['Asian', 'Chicken', 'Chinese']",1.3740412,103.838796025,"{'displayedHours': 'Closed', 'sun': '08:00-19:00', 'mon': '08:00-19:00', 'tue': '08:00-19:00', 'wed': '08:00-19:00', 'thu': '08:00-19:00', 'fri': '08:00-19:00', 'sat': '08:00-19:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AHUBNKN4MELE/hero/89520dcdcb83472192c1e29612fb6fbf_1614826252138994936.jpeg,4.4,"[1.3740412, 103.838796025]",5,8
Xiao Cai Dim Sum,Xiao Cai Dim Sum - Teck Ghee Court,"['Local', 'Chinese', 'Dim Sum']",1.3644626,103.8490361,"{'displayedHours': 'Closed', 'sun': '07:30-19:30', 'mon': '07:30-19:30', 'tue': '07:30-19:30', 'wed': '07:30-19:30', 'thu': '07:30-19:30', 'fri': '07:30-19:30', 'sat': '07:30-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUJGTL2JCJFTA/hero/75r-24bits-100kb-395366b9fb0de5afbb62a991f72b59dd10fb1ca4bff09d5844ec3714d5330d5f-83f9720e28064bde8e5389ad71b80c00_1563850252991622894.jpeg,4.5,"[1.3644626, 103.8490361]",5,8
Kim San Leng Drinks & Snacks,Kim San Leng Drinks & Snacks - Kebun Baru Mall,"['Beverages', 'Dim Sum']",1.365279,103.84052,"{'open': True, 'displayedHours': '05:30-22:30', 'sun': '05:30-22:30', 'mon': '05:30-22:00', 'tue': '05:30-22:30', 'wed': '05:30-22:30', 'thu': '05:30-22:30', 'fri': '05:30-22:30', 'sat': '05:30-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T2JJB3A8MTNE/hero/8259e5e860b0406faa1de248d73da0ec_1621842039158566715.jpg,0.0,"[1.365279, 103.84052]",5,8
Desert Dessert,Desert Dessert - Ang Mo Kio Avenue 4,"['Bakery & Cake', 'Beverages', 'Breakfast & Brunch', 'Dessert', 'Ice Cream']",1.37384900251086,103.83825155814,"{'open': True, 'displayedHours': '12:00-23:30', 'sun': '12:00-22:30', 'mon': '12:00-22:30', 'tue': '12:00-22:30', 'wed': '12:00-22:30', 'thu': '12:00-22:30', 'fri': '12:00-23:30', 'sat': '12:00-23:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBSBJ1AKCBE2/hero/cd1cb852af8d4b11a6f81b4fe21cfbe8_1622178517131923361.jpg,0.0,"[1.37384900251086, 103.83825155814]",5,8
Zhengyi Veggie Place,Zhengyi Veggie Place - Ang Mo Kio Ave 3,"['Local', 'Pizza', 'Chicken']",1.3705846,103.84361945,"{'open': True, 'displayedHours': '10:00-21:30', 'sun': '10:00-21:30', 'mon': '10:00-21:30', 'tue': '10:00-21:30', 'wed': '10:00-21:30', 'thu': '10:00-21:30', 'fri': '10:00-21:30', 'sat': '10:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE1UBWDT7M2G6/hero/76704ae8231049228b89bab6564783d6_1589788667689730150.jpg,4.6,"[1.3705846, 103.84361945]",5,8
Aaha Delights,Aaha Delights - Ang Mo Kio Ave 1,['Indian'],1.364172,103.849372,"{'open': True, 'displayedHours': '06:00-23:59', 'sun': '06:00-23:59', 'mon': '06:00-23:59', 'tue': '06:00-23:59', 'wed': '06:00-23:59', 'thu': '06:00-23:59', 'fri': '06:00-23:59', 'sat': '06:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVFL3WAEAJJLA/hero/fe9bb16e8b974a339cfd89b00b8a9044_1571797168196730048.jpeg,3.8,"[1.364172, 103.849372]",5,8
Cornerstone Pasta & Grill,Cornerstone Pasta & Grill - Mayflower Shopping & Food Centre,"['Chicken', 'Fried Chicken', 'Pasta', 'Snack', 'Western']",1.37472,103.83975,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L1TCCDBADTUE/hero/941bd18a5d9c4a82a387f0eb4b3f5e60_1617847437295385495.jpeg,3.4,"[1.37472, 103.83975]",5,8
365 Juices Bar,365 Juices Bar - 51@AMK,['Beverages'],1.3691179575228376,103.8471997,"{'open': True, 'displayedHours': '10:00-23:30', 'sun': '10:00-23:30', 'mon': '10:00-23:30', 'tue': '10:00-23:30', 'wed': '10:00-23:30', 'thu': '10:00-23:30', 'fri': '10:00-23:30', 'sat': '10:00-23:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12012/hero/3f23b795bcf24e339627db583a7520e8_1588042233857964456.jpeg,4.6,"[1.3691179575228376, 103.8471997]",5,8
Bear Baby Fragrance Hotpot,Bear Baby Fragrance Hotpot - Amk Hub,"['Asian', 'Chinese']",1.3692391,103.8476681,"{'open': True, 'displayedHours': '10:00-21:30', 'sun': '10:00-21:30', 'mon': '10:00-21:30', 'tue': '10:00-21:30', 'wed': '10:00-21:30', 'thu': '10:00-21:30', 'fri': '10:00-21:30', 'sat': '10:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12186/hero/466144dbeb8f47a285900987da92cd43_1565835993421154201.jpeg,4.2,"[1.3692391, 103.8476681]",5,8
Xin Wang Hong Kong Cafe,Xin Wang Hong Kong Cafe - AMK Hub,"['Chinese', 'Seafood', 'Western', 'Asian']",1.3692345,103.84786515,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12321/hero/03089920768b42e8b9c3048600042d8d_1616545341468380675.jpeg,4.1,"[1.3692345, 103.84786515]",5,8
AMK Hub (Mix & Match) - Beta,AMK Hub (Mix & Match),"['Western', 'Japanese', 'Bubble Tea', 'Dessert', 'Muslim']",1.3692871,103.84832315306474,"{'open': True, 'displayedHours': '10:00-21:45', 'sun': '10:00-21:30', 'mon': '10:00-21:30', 'tue': '10:00-21:30', 'wed': '10:00-21:45', 'thu': '10:00-21:30', 'fri': '10:00-21:45', 'sat': '10:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CZNFV32KTA2KLA/photos_optimized/3b301c2d0d934732b36b3ac8d4924950_1598941460133139419.jpeg,4.1,"[1.3692871, 103.84832315306474]",5,8
226B Teochew Fish Head Steamboat,226B Teochew Fish Head Steamboat - Kebun Baru Mall,['Chinese'],1.3673355,103.8396037,"{'open': True, 'displayedHours': '12:00-22:00', 'sun': '12:00-22:00', 'mon': 'Closed', 'tue': '12:00-22:00', 'wed': '12:00-22:00', 'thu': '12:00-22:00', 'fri': '12:00-22:00', 'sat': '12:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KJKBVGRAAGWE/hero/dbdc1e410a1849e48be632a8430bebd4_1617673591971156573.jpeg,0.0,"[1.3673355, 103.8396037]",5,8
Four Seasons Durians,Four Seasons Durians - Ang Mo Kio Hub [Islandwide Delivery],"['Durian', 'Islandwide Delivery', 'Mart', 'Snacks', 'Local']",1.3692721,103.848903,"{'open': True, 'displayedHours': '10:30-21:30', 'sun': '10:30-21:30', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:30', 'sat': '10:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00506/hero/89650e29e6af433d928f56089966af81_1599044852577246914.jpeg,4.5,"[1.3692721, 103.848903]",5,8
Hup Heng Satay,Hup Heng Satay - Kebun Baru Mall,['Asian'],1.36732,103.83955,"{'open': True, 'displayedHours': '12:00-21:30', 'sun': '12:00-21:30', 'mon': '12:00-21:30', 'tue': '12:00-21:30', 'wed': '12:00-21:30', 'thu': '12:00-21:30', 'fri': '12:00-21:30', 'sat': '12:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T3CF5CCTT3VE/hero/5dff2ba6f1a147f1ab4b99f53fbec859_1621911762233904271.jpg,0.0,"[1.36732, 103.83955]",5,8
Kam Jia Zhuang Seafood,Kam Jia Zhuang Seafood - Ang Mo Kio Ave 3,"['Asian', 'Chinese']",1.3684238,103.84412185,"{'open': True, 'displayedHours': '11:30-22:15', 'sun': '11:30-22:15', 'mon': '11:30-22:15', 'tue': '11:30-22:15', 'wed': '11:30-22:15', 'thu': '11:30-22:15', 'fri': '11:30-22:15', 'sat': '11:30-22:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKDR8LWAVAJL6/hero/4d8ee59a184940b29ae687bf2adace16_1592377957119194639.jpg,4.4,"[1.3684238, 103.84412185]",5,8
Backyard Griller,Backyard Griller - Ang Mo Kio Ave 6,"['Fried Chicken', 'Italian', 'Pasta', 'Western']",1.3730256339103273,103.84608178,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AGPFLDJ2LJGX/hero/4c8c73c3015e4b2494eafe033cedda58_1615817779613295666.jpeg,4.3,"[1.3730256339103273, 103.84608178]",5,8
8889 Ji Gong Bao (Chicken Hotpot),8889 Ji Gong Bao (Chicken Hotpot) - Ang Mo Kio Avenue 3,"['Asian', 'Chicken', 'Chinese']",1.37114,103.84265,"{'open': True, 'displayedHours': '11:00-21:45', 'sun': '11:00-21:45', 'mon': '15:00-21:45', 'tue': '15:00-21:45', 'wed': 'Closed', 'thu': '15:00-21:45', 'fri': '15:00-21:45', 'sat': '11:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TCAPCGSF6XTA/hero/19a8ececc175426d80a268aaf69d14d3_1620207661236108109.jpeg,0.0,"[1.37114, 103.84265]",5,8
Xiao San Fruits,Xiao San Fruits - Teck Ghee Court [Islandwide Delivery],"['Durian', 'Groceries', 'Fresh & Frozen', 'Fruits', 'Mart']",1.364305340110505,103.84900061660257,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKEB6ZMEXYFA/hero/c27ea917ea104d6999e170605d8df896_1592962586933626300.jpeg,4.1,"[1.364305340110505, 103.84900061660257]",5,8
Qi Qurious,Qi Qurious - Ang Mo Kio Ave 1,"['Bubble Tea', 'Local', 'Tea', 'Beverages', 'Snack']",1.3648717,103.8490249,"{'open': True, 'displayedHours': '10:00-21:30', 'sun': '10:00-21:30', 'mon': '10:00-19:30', 'tue': '10:00-19:30', 'wed': '10:00-19:30', 'thu': '10:00-19:30', 'fri': '10:00-21:30', 'sat': '10:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWPGLCPECGEN/hero/ccc84c415e7b4c5abbfe3e3cba1d2e2b_1600339347818240450.jpeg,4.0,"[1.3648717, 103.8490249]",5,8
